OHLCData{timestamp=2020-07-27T04:00, open=95.570, high=103.130, low=94.480, close=102.840, volume=1297380.0}
OHLCData{timestamp=2022-07-19T04:00, open=244.990, high=247.040, low=237.070, close=245.330, volume=1774008.0}
OHLCData{timestamp=2022-07-20T04:00, open=246.980, high=250.660, low=243.510, close=247.350, volume=1768167.0}
OHLCData{timestamp=2022-07-21T04:00, open=255.160, high=273.190, low=255.000, close=271.720, volume=3849840.0}
OHLCData{timestamp=2022-07-22T04:00, open=276.220, high=280.650, low=270.790, close=272.230, volume=2177154.0}
OHLCData{timestamp=2022-07-25T04:00, open=272.220, high=274.070, low=267.470, close=268.330, volume=1664103.0}
OHLCData{timestamp=2022-07-26T04:00, open=266.240, high=267.260, low=256.460, close=258.880, volume=1537203.0}
OHLCData{timestamp=2022-07-27T04:00, open=263.900, high=275.840, low=261.850, close=274.750, volume=1863849.0}
OHLCData{timestamp=2022-07-28T04:00, open=280.110, high=283.270, low=272.890, close=280.890, volume=1680366.0}
OHLCData{timestamp=2022-07-29T04:00, open=280.800, high=298.320, low=279.210, close=297.160, volume=2097054.0}
OHLCData{timestamp=2022-08-01T04:00, open=301.240, high=311.650, low=295.000, close=297.260, volume=2438850.0}
OHLCData{timestamp=2022-08-02T04:00, open=294.080, high=307.740, low=292.670, close=300.620, volume=1774401.0}
OHLCData{timestamp=2022-08-03T04:00, open=305.060, high=309.410, low=301.210, close=307.410, volume=1622400.0}
OHLCData{timestamp=2022-08-04T04:00, open=311.330, high=313.500, low=305.080, close=308.630, volume=1710978.0}
OHLCData{timestamp=2022-08-05T04:00, open=302.660, high=304.000, low=285.570, close=288.160, volume=3291831.0}
OHLCData{timestamp=2022-08-08T04:00, open=294.920, high=305.160, low=289.150, close=290.430, volume=2787273.0}
OHLCData{timestamp=2022-08-09T04:00, open=290.380, high=292.380, low=279.480, close=283.300, volume=2305272.0}
OHLCData{timestamp=2022-08-10T04:00, open=297.250, high=297.500, low=283.370, close=294.130, volume=2024514.0}
OHLCData{timestamp=2022-08-11T04:00, open=296.560, high=298.210, low=285.880, close=286.870, volume=1700373.0}
OHLCData{timestamp=2022-08-12T04:00, open=289.190, high=300.100, low=285.100, close=300.000, volume=1499973.0}
OHLCData{timestamp=2022-08-15T04:00, open=301.740, high=313.020, low=301.380, close=309.280, volume=1733556.0}
OHLCData{timestamp=2022-08-16T04:00, open=311.600, high=314.590, low=302.930, close=306.600, volume=1644390.0}
OHLCData{timestamp=2022-08-17T04:00, open=302.990, high=309.630, low=300.130, close=304.000, volume=1185162.0}
OHLCData{timestamp=2022-08-18T04:00, open=305.690, high=306.370, low=301.910, close=302.800, volume=764787.0}
OHLCData{timestamp=2022-08-19T04:00, open=299.070, high=300.200, low=292.570, close=296.690, volume=1530141.0}
OHLCData{timestamp=2022-08-22T04:00, open=291.940, high=292.330, low=286.400, close=289.960, volume=1002696.0}
OHLCData{timestamp=2022-08-23T04:00, open=291.560, high=298.750, low=287.980, close=296.430, volume=1161126.0}
OHLCData{timestamp=2022-08-24T04:00, open=297.620, high=303.560, low=296.580, close=296.970, volume=1178040.0}
OHLCData{timestamp=2022-08-25T04:00, open=302.310, high=302.940, low=291.670, close=296.110, volume=861175.0}
OHLCData{timestamp=2022-08-26T04:00, open=297.480, high=301.990, low=287.500, close=288.220, volume=940690.0}
OHLCData{timestamp=2022-08-29T04:00, open=282.820, high=287.680, low=280.750, close=284.850, volume=615546.0}
OHLCData{timestamp=2022-08-30T04:00, open=288.310, high=288.320, low=272.660, close=277.790, volume=573402.0}
OHLCData{timestamp=2022-08-31T04:00, open=280.630, high=280.880, low=271.840, close=275.470, volume=553695.0}
OHLCData{timestamp=2022-09-01T04:00, open=272.195, high=277.530, low=266.150, close=277.440, volume=843741.0}
OHLCData{timestamp=2022-09-02T04:00, open=281.530, high=282.320, low=269.140, close=270.230, volume=792341.0}
OHLCData{timestamp=2022-09-06T04:00, open=272.740, high=275.980, low=265.810, close=274.465, volume=997660.0}
OHLCData{timestamp=2022-09-07T04:00, open=273.000, high=283.840, low=272.520, close=283.730, volume=907950.0}
OHLCData{timestamp=2022-09-08T04:00, open=281.110, high=289.480, low=279.820, close=289.280, volume=829666.0}
OHLCData{timestamp=2022-09-09T04:00, open=291.640, high=299.830, low=291.290, close=299.710, volume=832990.0}
OHLCData{timestamp=2022-09-12T04:00, open=300.640, high=305.450, low=300.480, close=304.470, volume=769890.0}
OHLCData{timestamp=2022-09-13T04:00, open=292.940, high=297.370, low=290.590, close=291.940, volume=1176386.0}
OHLCData{timestamp=2022-09-14T04:00, open=292.260, high=305.940, low=291.640, close=302.660, volume=1539952.0}
OHLCData{timestamp=2022-09-15T04:00, open=302.070, high=309.070, low=300.760, close=303.750, volume=1287921.0}
OHLCData{timestamp=2022-09-16T04:00, open=299.620, high=303.700, low=295.620, close=303.100, volume=1649506.0}
OHLCData{timestamp=2022-09-19T04:00, open=300.090, high=309.840, low=297.810, close=309.200, volume=1248821.0}
OHLCData{timestamp=2022-09-20T04:00, open=306.900, high=313.300, low=305.580, close=308.620, volume=1375715.0}
OHLCData{timestamp=2022-09-21T04:00, open=308.280, high=313.760, low=300.680, close=300.680, volume=1209749.0}
OHLCData{timestamp=2022-09-22T04:00, open=299.710, high=301.210, low=285.860, close=288.520, volume=1685275.0}
OHLCData{timestamp=2022-09-23T04:00, open=283.020, high=284.500, low=272.880, close=275.330, volume=1356634.0}
OHLCData{timestamp=2022-09-26T04:00, open=271.910, high=284.000, low=270.345, close=276.080, volume=1157840.0}
OHLCData{timestamp=2022-09-27T04:00, open=284.120, high=288.630, low=277.570, close=283.020, volume=1315625.0}
OHLCData{timestamp=2022-09-28T04:00, open=283.060, high=288.990, low=277.570, close=287.750, volume=953601.0}
OHLCData{timestamp=2022-09-29T04:00, open=282.790, high=283.450, low=265.810, close=268.270, volume=1490325.0}
OHLCData{timestamp=2022-09-30T04:00, open=265.940, high=275.520, low=262.540, close=265.110, volume=1467601.0}
OHLCData{timestamp=2022-10-03T04:00, open=254.270, high=254.980, low=241.010, close=242.400, volume=2000620.0}
OHLCData{timestamp=2022-10-04T04:00, open=250.700, high=256.820, low=242.080, close=249.670, volume=2177609.0}
OHLCData{timestamp=2022-10-05T04:00, open=244.795, high=246.630, low=233.280, close=240.760, volume=1885697.0}
OHLCData{timestamp=2022-10-06T04:00, open=239.460, high=244.450, low=235.350, close=238.110, volume=1421199.0}
OHLCData{timestamp=2022-10-07T04:00, open=233.940, high=234.540, low=222.030, close=222.910, volume=1612240.0}
OHLCData{timestamp=2022-10-10T04:00, open=223.640, high=226.970, low=218.390, close=222.930, volume=1115232.0}
OHLCData{timestamp=2022-10-11T04:00, open=220.930, high=225.640, low=215.000, close=216.550, volume=1248394.0}
OHLCData{timestamp=2022-10-12T04:00, open=215.780, high=219.260, low=211.550, close=217.160, volume=1145966.0}
OHLCData{timestamp=2022-10-13T04:00, open=208.250, high=222.990, low=206.320, close=221.830, volume=1919133.0}
OHLCData{timestamp=2022-10-14T04:00, open=224.080, high=226.240, low=204.170, close=205.100, volume=1870244.0}
OHLCData{timestamp=2022-10-17T04:00, open=210.250, high=221.800, low=209.490, close=219.450, volume=1446878.0}
OHLCData{timestamp=2022-10-18T04:00, open=229.330, high=229.650, low=217.270, close=220.250, volume=1334965.0}
OHLCData{timestamp=2022-10-19T04:00, open=219.630, high=222.850, low=217.810, close=222.170, volume=1008393.0}
OHLCData{timestamp=2022-10-20T04:00, open=208.020, high=215.510, low=202.000, close=207.170, volume=2692381.0}
OHLCData{timestamp=2022-10-21T04:00, open=206.440, high=214.650, low=203.810, close=214.540, volume=1613846.0}
OHLCData{timestamp=2022-10-24T04:00, open=205.800, high=213.470, low=198.590, close=211.250, volume=2234426.0}
OHLCData{timestamp=2022-10-25T04:00, open=210.320, high=224.250, low=210.220, close=222.420, volume=1691133.0}
OHLCData{timestamp=2022-10-26T04:00, open=219.340, high=230.600, low=218.250, close=224.620, volume=1574095.0}
OHLCData{timestamp=2022-10-27T04:00, open=229.820, high=233.800, low=222.860, close=225.020, volume=998422.0}
OHLCData{timestamp=2022-10-28T04:00, open=225.030, high=228.790, low=216.450, close=228.440, volume=1501384.0}
OHLCData{timestamp=2022-10-31T04:00, open=226.160, high=229.825, low=222.000, close=227.480, volume=1226995.0}
OHLCData{timestamp=2022-11-01T04:00, open=234.620, high=237.330, low=227.280, close=227.880, volume=1227254.0}
OHLCData{timestamp=2022-11-02T04:00, open=225.910, high=227.710, low=214.830, close=214.890, volume=1822368.0}
OHLCData{timestamp=2022-11-03T04:00, open=211.160, high=221.180, low=210.150, close=215.400, volume=1241059.0}
OHLCData{timestamp=2022-11-04T04:00, open=222.660, high=223.790, low=203.090, close=207.530, volume=2290214.0}
OHLCData{timestamp=2022-11-07T05:00, open=208.740, high=208.830, low=196.675, close=197.030, volume=2436950.0}
OHLCData{timestamp=2022-11-08T05:00, open=194.020, high=195.200, low=186.760, close=191.270, volume=3592470.0}
OHLCData{timestamp=2022-11-09T05:00, open=190.710, high=195.880, low=177.130, close=177.620, volume=3113485.0}
OHLCData{timestamp=2022-11-10T05:00, open=189.800, high=191.000, low=180.030, close=190.600, volume=3204476.0}
OHLCData{timestamp=2022-11-11T05:00, open=185.950, high=196.500, low=182.630, close=195.920, volume=3108106.0}
OHLCData{timestamp=2022-11-14T05:00, open=192.780, high=195.720, low=186.390, close=191.000, volume=2160446.0}
OHLCData{timestamp=2022-11-15T05:00, open=195.990, high=200.760, low=192.090, close=194.440, volume=1314863.0}
OHLCData{timestamp=2022-11-16T05:00, open=191.420, high=192.550, low=185.670, close=186.935, volume=1617457.0}
OHLCData{timestamp=2022-11-17T05:00, open=183.430, high=186.130, low=180.920, close=183.200, volume=1015019.0}
OHLCData{timestamp=2022-11-18T05:00, open=185.130, high=185.130, low=176.570, close=180.250, volume=1404717.0}
OHLCData{timestamp=2022-11-21T05:00, open=175.740, high=176.750, low=167.550, close=167.910, volume=1621135.0}
OHLCData{timestamp=2022-11-22T05:00, open=168.470, high=170.810, low=166.190, close=169.870, volume=1399962.0}
OHLCData{timestamp=2022-11-23T05:00, open=173.690, high=183.610, low=172.520, close=183.290, volume=1585331.0}
OHLCData{timestamp=2022-11-25T05:00, open=184.950, high=184.950, low=180.690, close=182.950, volume=648071.0}
OHLCData{timestamp=2022-11-28T05:00, open=179.360, high=188.470, low=179.080, close=182.930, volume=948286.0}
OHLCData{timestamp=2022-11-29T05:00, open=184.980, high=186.370, low=178.800, close=180.860, volume=977909.0}
OHLCData{timestamp=2022-11-30T05:00, open=182.500, high=194.730, low=180.660, close=194.700, volume=1623852.0}
OHLCData{timestamp=2022-12-01T05:00, open=197.060, high=198.870, low=191.830, close=194.800, volume=1484949.0}
OHLCData{timestamp=2022-12-02T05:00, open=191.760, high=196.180, low=191.140, close=194.880, volume=942402.0}
OHLCData{timestamp=2022-12-05T05:00, open=189.310, high=191.180, low=180.650, close=182.500, volume=1151562.0}
OHLCData{timestamp=2022-12-06T05:00, open=181.230, high=183.640, low=175.350, close=179.840, volume=1248250.0}
OHLCData{timestamp=2022-12-07T05:00, open=175.000, high=179.360, low=172.230, close=173.960, volume=1020736.0}
OHLCData{timestamp=2022-12-08T05:00, open=172.020, high=175.180, low=169.070, close=173.400, volume=1480080.0}
OHLCData{timestamp=2022-12-09T05:00, open=173.610, high=182.500, low=173.360, close=179.020, volume=1420065.0}
OHLCData{timestamp=2022-12-12T05:00, open=175.830, high=177.360, low=167.540, close=167.750, volume=1334208.0}
OHLCData{timestamp=2022-12-13T05:00, open=174.920, high=174.940, low=156.940, close=160.980, volume=2262941.0}
OHLCData{timestamp=2022-12-14T05:00, open=159.590, high=161.590, low=155.330, close=156.825, volume=2444279.0}
OHLCData{timestamp=2022-12-15T05:00, open=153.380, high=160.870, low=153.310, close=157.780, volume=1603284.0}
OHLCData{timestamp=2022-12-16T05:00, open=159.570, high=160.900, low=150.050, close=150.175, volume=1621587.0}
OHLCData{timestamp=2022-12-19T05:00, open=154.005, high=155.225, low=145.840, close=149.875, volume=2135645.0}
OHLCData{timestamp=2022-12-20T05:00, open=146.055, high=148.460, low=137.680, close=137.765, volume=1917309.0}
OHLCData{timestamp=2022-12-21T05:00, open=139.390, high=141.250, low=135.900, close=137.480, volume=2674391.0}
OHLCData{timestamp=2022-12-22T05:00, open=135.890, high=136.560, low=122.310, close=125.350, volume=2782335.0}
OHLCData{timestamp=2022-12-23T05:00, open=126.445, high=128.580, low=121.050, close=123.130, volume=4999128.0}
OHLCData{timestamp=2022-12-27T05:00, open=117.560, high=119.655, low=108.760, close=109.075, volume=3985057.0}
OHLCData{timestamp=2022-12-28T05:00, open=110.340, high=116.210, low=108.310, close=112.720, volume=2799630.0}
OHLCData{timestamp=2022-12-29T05:00, open=120.360, high=123.560, low=117.500, close=121.820, volume=1829723.0}
OHLCData{timestamp=2022-12-30T05:00, open=119.955, high=124.430, low=119.780, close=123.220, volume=1155255.0}
OHLCData{timestamp=2023-01-03T05:00, open=118.280, high=118.800, low=104.660, close=108.045, volume=2387826.0}
OHLCData{timestamp=2023-01-04T05:00, open=109.150, high=114.570, low=107.620, close=113.660, volume=1347852.0}
OHLCData{timestamp=2023-01-05T05:00, open=110.240, high=111.710, low=107.180, close=110.360, volume=1129742.0}
OHLCData{timestamp=2023-01-06T05:00, open=102.900, high=114.380, low=101.870, close=113.010, volume=2237225.0}
OHLCData{timestamp=2023-01-09T05:00, open=118.980, high=123.500, low=117.150, close=119.790, volume=1832023.0}
OHLCData{timestamp=2023-01-10T05:00, open=121.100, high=122.750, low=114.970, close=118.850, volume=1447251.0}
OHLCData{timestamp=2023-01-11T05:00, open=122.090, high=125.910, low=120.520, close=123.240, volume=1499863.0}
OHLCData{timestamp=2023-01-12T05:00, open=122.620, high=124.090, low=117.045, close=123.520, volume=1289116.0}
OHLCData{timestamp=2023-01-13T05:00, open=116.600, high=122.620, low=115.600, close=122.420, volume=1590015.0}
OHLCData{timestamp=2023-01-17T05:00, open=125.740, high=131.690, low=125.020, close=131.480, volume=1759771.0}
OHLCData{timestamp=2023-01-18T05:00, open=136.590, high=136.650, low=127.010, close=128.750, volume=1927702.0}
OHLCData{timestamp=2023-01-19T05:00, open=127.300, high=129.990, low=124.310, close=127.140, volume=1337094.0}
OHLCData{timestamp=2023-01-20T05:00, open=128.630, high=133.500, low=127.400, close=133.440, volume=1035227.0}
OHLCData{timestamp=2023-01-23T05:00, open=135.820, high=145.310, low=134.320, close=143.810, volume=1618161.0}
OHLCData{timestamp=2023-01-24T05:00, open=143.040, high=146.400, low=141.130, close=143.970, volume=961116.0}
OHLCData{timestamp=2023-01-25T05:00, open=141.825, high=146.410, low=138.080, close=144.510, volume=1468126.0}
OHLCData{timestamp=2023-01-26T05:00, open=159.960, high=161.380, low=154.800, close=160.290, volume=2575211.0}
OHLCData{timestamp=2023-01-27T05:00, open=162.480, high=180.670, low=161.210, close=177.850, volume=2761180.0}
OHLCData{timestamp=2023-01-30T05:00, open=178.050, high=179.730, low=166.500, close=166.710, volume=2345943.0}
OHLCData{timestamp=2023-01-31T05:00, open=164.540, high=174.260, low=162.820, close=173.200, volume=1564171.0}
OHLCData{timestamp=2023-02-01T05:00, open=173.890, high=183.780, low=169.950, close=181.320, volume=1374243.0}
OHLCData{timestamp=2023-02-02T05:00, open=187.330, high=196.720, low=182.630, close=188.410, volume=2022179.0}
OHLCData{timestamp=2023-02-03T05:00, open=184.200, high=198.990, low=183.795, close=189.950, volume=1818400.0}
OHLCData{timestamp=2023-02-06T05:00, open=193.080, high=197.440, low=190.010, close=194.810, volume=1227236.0}
OHLCData{timestamp=2023-02-07T05:00, open=196.560, high=197.480, low=189.560, close=196.800, volume=1124347.0}
OHLCData{timestamp=2023-02-08T05:00, open=196.100, high=202.870, low=194.420, close=201.310, volume=1314985.0}
OHLCData{timestamp=2023-02-09T05:00, open=207.790, high=214.000, low=204.780, close=207.330, volume=1899933.0}
OHLCData{timestamp=2023-02-10T05:00, open=202.200, high=206.200, low=192.920, close=196.820, volume=1757983.0}
OHLCData{timestamp=2023-02-13T05:00, open=194.360, high=196.280, low=187.610, close=194.650, volume=1375524.0}
OHLCData{timestamp=2023-02-14T05:00, open=191.800, high=209.725, low=189.480, close=209.270, volume=1490581.0}
OHLCData{timestamp=2023-02-15T05:00, open=211.770, high=214.650, low=206.190, close=214.150, volume=1526898.0}
OHLCData{timestamp=2023-02-16T05:00, open=210.755, high=217.585, low=201.845, close=202.000, volume=1477993.0}
OHLCData{timestamp=2023-02-17T05:00, open=200.000, high=208.410, low=197.510, close=208.410, volume=1276019.0}
OHLCData{timestamp=2023-02-21T05:00, open=204.700, high=209.670, low=197.280, close=197.350, volume=1137346.0}
OHLCData{timestamp=2023-02-22T05:00, open=197.765, high=201.980, low=191.805, close=200.930, volume=1173515.0}
OHLCData{timestamp=2023-02-23T05:00, open=204.055, high=205.030, low=196.410, close=202.070, volume=1067971.0}
OHLCData{timestamp=2023-02-24T05:00, open=196.130, high=197.650, low=192.800, close=196.890, volume=822429.0}
OHLCData{timestamp=2023-02-27T05:00, open=202.080, high=209.350, low=201.305, close=207.630, volume=1069674.0}
OHLCData{timestamp=2023-02-28T05:00, open=210.660, high=211.220, low=203.750, close=205.815, volume=1243930.0}
OHLCData{timestamp=2023-03-01T05:00, open=206.120, high=207.200, low=198.680, close=202.800, volume=866777.0}
OHLCData{timestamp=2023-03-02T05:00, open=186.740, high=193.620, low=186.020, close=190.960, volume=1721880.0}
OHLCData{timestamp=2023-03-03T05:00, open=194.940, high=200.480, low=192.890, close=197.760, volume=1084469.0}
OHLCData{timestamp=2023-03-06T05:00, open=198.520, high=198.580, low=192.300, close=193.800, volume=877196.0}
OHLCData{timestamp=2023-03-07T05:00, open=191.110, high=194.180, low=186.130, close=187.700, volume=1090883.0}
OHLCData{timestamp=2023-03-08T05:00, open=184.540, high=186.450, low=180.000, close=182.010, volume=1132342.0}
OHLCData{timestamp=2023-03-09T05:00, open=180.300, high=185.100, low=172.530, close=172.900, volume=1158500.0}
OHLCData{timestamp=2023-03-10T05:00, open=175.055, high=178.250, low=168.440, close=173.440, volume=1576775.0}
OHLCData{timestamp=2023-03-13T04:00, open=167.470, high=177.340, low=163.960, close=174.460, volume=1328395.0}
OHLCData{timestamp=2023-03-14T04:00, open=177.440, high=183.730, low=177.175, close=183.270, volume=1327855.0}
OHLCData{timestamp=2023-03-15T04:00, open=180.885, high=182.310, low=176.120, close=180.510, volume=1128110.0}
OHLCData{timestamp=2023-03-16T04:00, open=180.410, high=185.770, low=178.910, close=184.070, volume=1051489.0}
OHLCData{timestamp=2023-03-17T04:00, open=184.515, high=186.030, low=177.330, close=180.090, volume=1020838.0}
OHLCData{timestamp=2023-03-20T04:00, open=178.070, high=186.410, low=176.415, close=183.230, volume=785555.0}
OHLCData{timestamp=2023-03-21T04:00, open=188.450, high=197.980, low=188.080, close=197.530, volume=1167756.0}
OHLCData{timestamp=2023-03-22T04:00, open=199.130, high=200.650, low=190.950, close=191.000, volume=1313868.0}
OHLCData{timestamp=2023-03-23T04:00, open=195.265, high=199.310, low=188.685, close=192.270, volume=990780.0}
OHLCData{timestamp=2023-03-24T04:00, open=191.720, high=192.280, low=187.195, close=190.400, volume=1035260.0}
OHLCData{timestamp=2023-03-27T04:00, open=194.575, high=197.350, low=190.020, close=191.820, volume=666148.0}
OHLCData{timestamp=2023-03-28T04:00, open=191.940, high=192.300, low=185.450, close=189.210, volume=775825.0}
OHLCData{timestamp=2023-03-29T04:00, open=193.130, high=195.180, low=189.470, close=193.860, volume=731284.0}
OHLCData{timestamp=2023-03-30T04:00, open=195.690, high=197.250, low=194.500, close=195.280, volume=707946.0}
OHLCData{timestamp=2023-03-31T04:00, open=197.370, high=207.780, low=197.270, close=207.410, volume=1290473.0}
OHLCData{timestamp=2023-04-03T04:00, open=199.790, high=202.655, low=192.210, close=194.750, volume=1224166.0}
OHLCData{timestamp=2023-04-04T04:00, open=197.350, high=198.630, low=190.340, close=192.660, volume=804973.0}
OHLCData{timestamp=2023-04-05T04:00, open=190.370, high=190.590, low=183.850, close=185.510, volume=865253.0}
OHLCData{timestamp=2023-04-06T04:00, open=182.710, high=186.380, low=179.840, close=185.040, volume=646333.0}
OHLCData{timestamp=2023-04-10T04:00, open=179.830, high=185.080, low=176.160, close=184.500, volume=859990.0}
OHLCData{timestamp=2023-04-11T04:00, open=186.670, high=189.170, low=185.670, close=186.810, volume=897539.0}
OHLCData{timestamp=2023-04-12T04:00, open=190.950, high=191.570, low=180.350, close=180.540, volume=1226691.0}
OHLCData{timestamp=2023-04-13T04:00, open=182.950, high=186.440, low=181.060, close=185.870, volume=953635.0}
OHLCData{timestamp=2023-04-14T04:00, open=183.880, high=186.230, low=182.035, close=185.010, volume=839148.0}
OHLCData{timestamp=2023-04-17T04:00, open=186.430, high=189.680, low=182.740, close=187.000, volume=742105.0}
OHLCData{timestamp=2023-04-18T04:00, open=187.150, high=187.675, low=183.615, close=184.310, volume=642916.0}
OHLCData{timestamp=2023-04-19T04:00, open=179.130, high=183.490, low=177.750, close=180.480, volume=1189465.0}
OHLCData{timestamp=2023-04-20T04:00, open=166.190, high=169.480, low=160.570, close=162.990, volume=2374790.0}
OHLCData{timestamp=2023-04-21T04:00, open=164.805, high=165.995, low=161.340, close=165.035, volume=1031254.0}
OHLCData{timestamp=2023-04-24T04:00, open=164.640, high=165.640, low=158.610, close=162.560, volume=956833.0}
OHLCData{timestamp=2023-04-25T04:00, open=159.835, high=163.450, low=158.810, close=160.640, volume=870153.0}
OHLCData{timestamp=2023-04-26T04:00, open=160.200, high=160.610, low=153.180, close=153.670, volume=1428357.0}
OHLCData{timestamp=2023-04-27T04:00, open=152.590, high=160.450, low=152.420, close=160.150, volume=1058849.0}
OHLCData{timestamp=2023-04-28T04:00, open=160.830, high=165.000, low=157.340, close=164.350, volume=922081.0}
OHLCData{timestamp=2023-05-01T04:00, open=163.230, high=163.240, low=158.840, close=161.810, volume=659808.0}
OHLCData{timestamp=2023-05-02T04:00, open=162.045, high=165.460, low=158.985, close=160.290, volume=846606.0}
OHLCData{timestamp=2023-05-03T04:00, open=160.010, high=165.000, low=159.960, close=160.580, volume=810824.0}
OHLCData{timestamp=2023-05-04T04:00, open=162.725, high=162.930, low=159.670, close=161.230, volume=639012.0}
OHLCData{timestamp=2023-05-05T04:00, open=164.090, high=170.750, low=163.560, close=170.085, volume=836533.0}
OHLCData{timestamp=2023-05-08T04:00, open=173.690, high=173.690, low=169.250, close=171.830, volume=716698.0}
OHLCData{timestamp=2023-05-09T04:00, open=168.710, high=169.800, low=166.620, close=169.150, volume=532224.0}
OHLCData{timestamp=2023-05-10T04:00, open=172.520, high=174.350, low=166.700, close=168.540, volume=802607.0}
OHLCData{timestamp=2023-05-11T04:00, open=168.705, high=173.550, low=166.820, close=172.060, volume=662151.0}
OHLCData{timestamp=2023-05-12T04:00, open=176.130, high=177.340, low=167.255, close=167.970, volume=1187252.0}
OHLCData{timestamp=2023-05-15T04:00, open=167.600, high=169.660, low=164.560, close=166.400, volume=467231.0}
OHLCData{timestamp=2023-05-16T04:00, open=165.690, high=169.460, low=164.480, close=166.520, volume=548078.0}
OHLCData{timestamp=2023-05-17T04:00, open=168.345, high=174.470, low=167.260, close=173.790, volume=735890.0}
OHLCData{timestamp=2023-05-18T04:00, open=174.220, high=177.060, low=172.520, close=176.950, volume=625014.0}
OHLCData{timestamp=2023-05-19T04:00, open=177.070, high=181.940, low=176.350, close=180.140, volume=908055.0}
OHLCData{timestamp=2023-05-22T04:00, open=180.885, high=189.310, low=180.160, close=188.950, volume=848410.0}
OHLCData{timestamp=2023-05-23T04:00, open=186.490, high=192.950, low=185.270, close=185.790, volume=958252.0}
OHLCData{timestamp=2023-05-24T04:00, open=182.230, high=184.170, low=178.235, close=182.900, volume=792431.0}
OHLCData{timestamp=2023-05-25T04:00, open=186.540, high=186.780, low=180.650, close=184.430, volume=671485.0}
OHLCData{timestamp=2023-05-26T04:00, open=184.620, high=198.590, low=184.570, close=193.200, volume=1213724.0}
OHLCData{timestamp=2023-05-30T04:00, open=200.090, high=204.450, low=197.640, close=201.160, volume=917562.0}
OHLCData{timestamp=2023-05-31T04:00, open=199.830, high=203.935, low=195.210, close=203.880, volume=1018943.0}
OHLCData{timestamp=2023-06-01T04:00, open=202.550, high=209.790, low=199.380, close=207.490, volume=1220618.0}
OHLCData{timestamp=2023-06-02T04:00, open=210.020, high=217.230, low=209.785, close=213.960, volume=1031035.0}
OHLCData{timestamp=2023-06-05T04:00, open=217.840, high=221.230, low=214.760, close=217.620, volume=859501.0}
OHLCData{timestamp=2023-06-06T04:00, open=216.050, high=221.900, low=212.560, close=221.420, volume=794635.0}
OHLCData{timestamp=2023-06-07T04:00, open=228.090, high=230.810, low=223.240, close=224.590, volume=1065013.0}
OHLCData{timestamp=2023-06-08T04:00, open=224.130, high=235.230, low=223.070, close=234.850, volume=843667.0}
OHLCData{timestamp=2023-06-09T04:00, open=249.020, high=252.300, low=242.030, close=244.420, volume=1371778.0}
OHLCData{timestamp=2023-06-12T04:00, open=247.960, high=250.895, low=244.710, close=249.880, volume=796125.0}
OHLCData{timestamp=2023-06-13T04:00, open=253.500, high=259.630, low=251.350, close=258.690, volume=781286.0}
OHLCData{timestamp=2023-06-14T04:00, open=260.210, high=261.550, low=250.550, close=256.780, volume=958493.0}
OHLCData{timestamp=2023-06-15T04:00, open=248.360, high=258.880, low=247.300, close=256.020, volume=677418.0}
OHLCData{timestamp=2023-06-16T04:00, open=259.020, high=263.580, low=257.270, close=260.410, volume=919753.0}
OHLCData{timestamp=2023-06-20T04:00, open=261.570, high=274.745, low=261.130, close=274.430, volume=808952.0}
OHLCData{timestamp=2023-06-21T04:00, open=274.980, high=276.940, low=257.790, close=259.440, volume=1342959.0}
OHLCData{timestamp=2023-06-22T04:00, open=250.510, high=264.760, low=248.290, close=264.580, volume=1450027.0}
OHLCData{timestamp=2023-06-23T04:00, open=259.130, high=262.420, low=252.850, close=256.500, volume=1009011.0}
OHLCData{timestamp=2023-06-26T04:00, open=250.050, high=258.335, low=240.720, close=241.020, volume=1084192.0}
OHLCData{timestamp=2023-06-27T04:00, open=243.080, high=250.380, low=240.920, close=250.140, volume=817581.0}
OHLCData{timestamp=2023-06-28T04:00, open=249.730, high=259.830, low=248.940, close=256.350, volume=782034.0}
OHLCData{timestamp=2023-06-29T04:00, open=257.990, high=260.610, low=253.695, close=257.530, volume=512641.0}
OHLCData{timestamp=2023-06-30T04:00, open=260.650, high=264.400, low=260.030, close=261.730, volume=540291.0}
OHLCData{timestamp=2023-07-03T04:00, open=276.530, high=284.240, low=275.280, close=279.900, volume=707757.0}
OHLCData{timestamp=2023-07-05T04:00, open=279.000, high=283.840, low=277.620, close=282.465, volume=668310.0}
OHLCData{timestamp=2023-07-06T04:00, open=278.090, high=279.700, low=272.890, close=276.610, volume=557957.0}
OHLCData{timestamp=2023-07-07T04:00, open=278.410, high=280.650, low=273.820, close=274.440, volume=552676.0}
OHLCData{timestamp=2023-07-10T04:00, open=276.510, high=277.390, low=265.100, close=269.490, volume=676220.0}
OHLCData{timestamp=2023-07-11T04:00, open=268.630, high=270.890, low=266.500, close=269.840, volume=584728.0}
OHLCData{timestamp=2023-07-12T04:00, open=276.310, high=276.400, low=271.500, close=271.990, volume=663629.0}
OHLCData{timestamp=2023-07-13T04:00, open=274.610, high=279.400, low=270.640, close=277.900, volume=497146.0}
OHLCData{timestamp=2023-07-14T04:00, open=277.010, high=285.300, low=276.450, close=281.390, volume=620245.0}
OHLCData{timestamp=2023-07-17T04:00, open=286.730, high=292.150, low=283.630, close=290.330, volume=584520.0}
